,title,description,url,publishedAt,content,domain,topic,injuries,trades,retirements,draft,all-stars,playoffs,rookies,highlights,fantasy
2749,Nets' Kyrie Irving to have season-ending shoulder surgery - ESPN,Nets' Kyrie Irving to have season-ending shoulder surgery ESPN Nets @ 76ers LIVE Scoreboard - Join the conversation & catch all the action on #NBAonTNT! NBA Iverson tears up talking Kobe and the one time they were teammates NBCSports.com Sixers' Ben Simmons R…,https://africa.espn.com/nba/story/_/id/28745597/kyrie-irving-season-ending-shoulder-surgery-nets-looking-big-picture,2020-02-20T23:18:19Z,"PHILADELPHIA -- Brooklyn Nets star Kyrie Irving will season-ending arthroscopic surgery on his right shoulder, general manager Sean Marks announced Thursday night.
Marks said the decision was made after Irving had visited with a specialist the past few days.… [+6455 chars]",espn.com,,,,,,,,,,
2750,Kyrie to have season-ending shoulder surgery,"Kyrie Irving, who missed 26 games earlier this season with a right shoulder injury, will have season-ending surgery, Nets GM Sean Marks said. He was averaging 27.4 points per game.",https://www.espn.com/nba/story/_/id/28745597/nets-kyrie-irving-season-ending-shoulder-surgery,2020-02-20T23:07:05Z,"Kyrie Irving will undergo season-ending surgery on his right shoulder, Brooklyn Nets general manager Sean Marks said Thursday.
Irving missed 26 consecutive games earlier this season with the right shoulder impingement. He said that the pain started during th… [+696 chars]",espn.com,,,,,,,,,,
2751,Kings' Bagley (foot) out at least 3 more weeks,"Kings forward Marvin Bagley III will be out at least another three weeks with a left foot sprain, the team announced Thursday.",https://www.espn.com/nba/story/_/id/28745469/kings-marvin-bagley-foot-least-3-more-weeks,2020-02-20T22:56:58Z,"Sacramento Kings forward Marvin Bagley III will be out at least another three weeks with a left foot sprain, the team announced Thursday.
Bagley continues to progress but is not ready to return, the team said, adding that they would provide another update in… [+485 chars]",espn.com,,,,,,,,,,
2752,Wolves' Layman back at practice; Towns still out,"Timberwolves forward Jake Layman, who has missed 39 games with a toe injury, is optimistic that he'll be able to return in another week. He is averaging a career-best 10.5 points per game.",https://www.espn.com/nba/story/_/id/28744881/timberwolves-jake-layman-returns-practice-39-game-absence,2020-02-20T21:36:56Z,"MINNEAPOLIS -- Minnesota Timberwolves forward Jake Layman was finally cleared Thursday to return to practice, with his absence at 39 straight games and counting because of a sprained left toe.
Star center Karl-Anthony Towns, however, does not have that clear… [+1268 chars]",espn.com,,,,,,,,,,
2753,All the most iconic images of Dwyane Wade's Miami Heat career,"Dwyane Wade's jersey went into the AmericanAirlines Arena rafters, look back at some iconic images of his Miami Heat career.",https://www.espn.com/nba/story/_/id/28744937/all-most-iconic-images-dwyane-wade-miami-heat-career,2020-02-20T21:29:42Z,"Miami celebrated Dwyane Wade's 16-year NBA career this weekend by retiring his No. 3 jersey on Saturday. That makes this the perfect opportunity to look back at some of D-Wade's greatest moments in a Miami Heat uniform.
With the fifth pick in the 2003 NBA dr… [+3488 chars]",espn.com,,,,,,,,,,
2754,Lillard expects multigame absence due to groin,Blazers guard Damian Lillard continues to recover from a groin strain and believes he will miss three or four games.,https://www.espn.com/nba/story/_/id/28744688/trail-blazers-damian-lillard-expects-miss-3-4-games,2020-02-20T20:58:08Z,"Portland Trail Blazers guard Damian Lillard will not play Friday against the New Orleans Pelicans and told reporters that he could miss three or four games due to his right groin strain.
Lillard suffered the injury on a drive to the basket during a Feb. 13 l… [+445 chars]",espn.com,,,,,,,,,,
2755,Sources: Kyrie considering shoulder surgery,"Nets star Kyrie Irving is considering treatment options on his right shoulder impingement -- including the possibility of surgery, league sources told ESPN's Adrian Wojnarowski and Malika Andrews.",https://www.espn.com/nba/story/_/id/28744517/sources-nets-kyrie-irving-considering-surgery-shoulder-impingement,2020-02-20T20:27:43Z,"Brooklyn Nets star Kyrie Irving is considering treatment options on his right shoulder impingement -- including the possibility of surgery, league sources told ESPN's Adrian Wojnarowski and Malika Andrews. He's expected to reach a decision in the next few day… [+1119 chars]",espn.com,,,,,,,,,,
2756,Ducks' Sabally to enter WNBA draft after season,"Oregon's Satou Sabally, who is averaging 16.0 points, 7.4 rebounds and 2.5 assists this season, will leave after her junior season to enter the WNBA draft, she told ESPN.",https://www.espn.com/womens-college-basketball/story/_/id/28743871/oregon-junior-satou-sabally-enter-wnba-draft-season,2020-02-20T20:04:03Z,"EUGENE, Ore. -- Oregon junior forward Satou Sabally will forgo her final season of college eligibility and enter the WNBA draft, she announced Thursday.Sabally is eligible for the draft, which will be held April 17, because she turns 22 during this calendar y… [+8111 chars]",espn.com,,,,,,,,,,
2757,"WNBA mock draft 2020: How high will Oregon's Sabrina Ionescu, Satou Sabally and Ruth Hebard be drafted?",How will Oregon junior Satou Sabally's decision to forgo her final year of eligibility and head to the WNBA impact the draft's first round?,https://www.espn.com/wnba/story/_/id/28744172/wnba-mock-draft-2020-how-high-oregon-sabrina-ionescu-satou-sabally-ruth-hebard-drafted,2020-02-20T19:30:50Z,"Oregon junior Satou Sabally officially has announced she will enter the 2020 WNBA draft. How high will she go?
Will any other juniors also declare for the draft? Will the Dallas Wings keep all four of their first-round picks, or use some in trades?
Knowing … [+6820 chars]",espn.com,,,,,,,,,,
2758,LeBron group sued over 'More Than An Athlete',"A Maryland youth group is suing the media company owned by LeBron James over its use of the ""More Than An Athlete"" phrase. The suit also names ESPN, Nike and the maker of the NBA 2K video game.",https://www.espn.com/nba/story/_/id/28743740/lebron-james-media-company-involved-lawsuit-more-athlete-phrase,2020-02-20T18:30:56Z,"The media company owned by Lakers All-Star LeBron James is being sued by a Maryland youth group over its use of the ""More Than An Athlete"" phrase.
The suit, filed in federal court on Tuesday, also names ESPN, Nike and the maker of the NBA 2K video game for u… [+1252 chars]",espn.com,,,,,,,,,,
2759,NBA auctioning off All-Star jerseys to honor Kobe and Gianna Bryant,"You can buy game-worn jerseys from the 2020 NBA All-Star Game, and the proceeds will be donated in honor of Kobe Bryant and his daughter Gianna.",https://www.espn.com/nba/story/_/id/28743536/nba-auctioning-all-star-jerseys-honor-kobe-gianna-bryant,2020-02-20T17:44:38Z,"NBA fans won't soon forget the 2020 All-Star Game, which included a wild finish, and ultimately a 157-155 victory for Team LeBron.
It also included some very moving tributes to Kobe Bryant and his daughter Gianna, and the NBA is not done honoring the late Lo… [+898 chars]",espn.com,,,,,,,,,,
2760,Fantasy NBA Daily Notes: Detroit's youth movement,"Jim McCormick goes over the key fantasy hoops takeaways from the All-Star break, including how Detroit's buyout of veteran Reggie Jackson impacts the team, before taking a look ahead to Thursday's NBA action.",https://www.espn.com/fantasy/basketball/story/_/id/28742273/fantasy-nba-daily-notes-detro-youth-movement,2020-02-20T12:37:15Z,"As we head out of the NBA's All-Star break, there is roughly one-third of the regular season remaining. With the trade deadline having come and gone earlier this month, one last bit of player movement is spurred on by the buyout market. It's often the case th… [+6256 chars]",espn.com,,,,,,,,,,
2761,Westbrook tossed: 'I just got to control myself',Rockets guard Russell Westbrook got his 13th technical foul and was ejected Thursday night against the Warriors and acknowledged that he needs to hold himself to a higher standard.,https://www.espn.com/nba/story/_/id/28748008/rockets-russell-westbrook-ejection-need-hold-self-higher-standard,2020-02-21T08:38:49Z,"SAN FRANCISCO -- Houston Rockets star guard Russell Westbrook says he must hold himself to a higher standard after being ejected from Thursday night's 135-105 win over the Golden State Warriors.
Westbrook picked up his first technical foul with 7 minutes, 38… [+4965 chars]",espn.com,,,,,,,,,,
2762,76ers' Embiid says he's 'best player in the world',"Joel Embiid said he needed to be aggressive inside Thursday night against the Nets and after a 39-point, 17-rebound performance in an overtime win, the 76ers center said he's ""the best player in the world.""",https://www.espn.com/nba/story/_/id/28747864/76ers-joel-embiid-dominant-declares-best-player-world,2020-02-21T06:52:01Z,"PHILADELPHIA -- After putting up 39 points and 17 rebounds to lead the Philadelphia 76ers to a 112-104 victory over the Brooklyn Nets, Joel Embiid declared he is the best player in the world, and that the aggression with which he played against Brooklyn was a… [+4957 chars]",espn.com,,,,,,,,,,
2763,"Hawks' Young hits 50, gets last laugh on Butler","Hawks guard Trae Young had a career-high 50 points in Thursday night's 129-124 win over the Heat and made sure he jabbed back at Jimmy Butler for his ""teller of the future"" quip in December.",https://www.espn.com/nba/story/_/id/28747045/trae-young-scores-career-high-50-gets-last-laugh-jimmy-butler,2020-02-21T04:05:59Z,"ATLANTA -- Trae Young didn't attribute his first 50-point game to confidence gained from his first All-Star start.
Belief in himself has never been a problem for the high-scoring guard with a fondness for 30-foot jumpers.
Young had a career-high 50 points a… [+3451 chars]",espn.com,,,,,,,,,,
2764,Young's career-high 50 leads Hawks past Heat,Trae Young had a career-high 50 points and the Atlanta Hawks scored the last 10 points of the game to beat the Miami Heat 129-124 on Thursday night. Young is the first Hawks player with a 50-point game since Shareef Abdur-Rahim in 2001.,https://www.espn.com/nba/story/_/id/28747045/trae-young-career-high-50-leads-hawks-heat,2020-02-21T03:47:08Z,"ATLANTA -- Trae Young had a career-high 50 points and the Atlanta Hawks scored the last 10 points of the game to beat the Miami Heat 129-124 on Thursday night.
Young made 18 of 19 free throws and 8 of 15 3-pointers to set his scoring high in his first game a… [+2218 chars]",espn.com,,,,,,,,,,
2765,Warriors rule out Thompson's return this season,The Golden State Warriors have officially ruled out Klay Thompson for the rest of the season.,https://www.espn.com/nba/story/_/id/28746526/golden-state-warriors-rule-klay-thompson-return-season,2020-02-21T02:07:12Z,"The Golden State Warriors have officially ruled out Klay Thompson for the rest of the season.
Thompson is recovering from a torn left ACL he suffered during Game 6 of the NBA Finals on June 13, 2019. He had surgery July 2.
In a statement issued Thursday nig… [+603 chars]",espn.com,,,,,,,,,,
2766,"What kind of Nets team will Kyrie, KD return to? - ESPN","What kind of Nets team will Kyrie, KD return to? ESPN Nets @ 76ers LIVE Scoreboard - Join the conversation & catch all the action on #NBAonTNT! NBA Nets vs 76ers NBA betting picks and predictions: Don't overestimate Kyrie's worth to the line Covers.com Glenn …",https://www.espn.com/nba/insider/story/_/id/28746315/what-kind-nets-team-kyrie-irving-kevin-durant-return-next-season,2020-02-21T01:37:26Z,"Year 1 of the Kevin Durant-Kyrie Irving era for the Brooklyn Nets will apparently end with both players on the sideline after Thursday's news that Irving will undergo season-ending surgery on his right shoulder. So what, if anything, have we learned about the… [+363 chars]",espn.com,,,,,,,,,,
2767,Cousins hopes to join Lakers for playoff run,"DeMarcus Cousins, yet to play a game this season as he recovers from a torn ACL in his left knee, said on Showtime's ""All the Smoke"" podcast that he's hopeful of being healthy enough to help the Los Angeles Lakers during the playoffs.",https://www.espn.com/nba/story/_/id/28746336/demarcus-cousins-hopeful-joining-lakers-playoff-run,2020-02-21T01:20:27Z,"EL SEGUNDO, Calif. -- The Los Angeles Lakers were quiet at the trade deadline and have yet to acquire any pieces off the buyout or free agency market as they prepare for the stretch run. Could four-time All-Star DeMarcus Cousins, yet to play a game this seaso… [+5645 chars]",espn.com,,,,,,,,,,
